ticker,entry_price,exit_price,quantity,pnl,pnl_pct,reason,entry_time,exit_time,peak_profit_pct,tier,scales_done,path,scale_profile
AUUD,2.03,1.9995499999999997,10,-0.3,-1.5,HARD_STOP,08:41:57 AM ET,08:41:57 AM ET,0.0,1,,P4_BURST,NORMAL
AUUD,2.0901,2.0587485,10,-0.31,-1.5,HARD_STOP,08:41:57 AM ET,08:41:57 AM ET,0.0,1,,P4_BURST,NORMAL
AUUD,2.33,2.3097,10,-0.2,-0.87,STOCHK_TIER1,08:41:57 AM ET,08:41:57 AM ET,0.82,1,,P4_BURST,NORMAL
SLE,5.706,6.17,3,5.76,10.09,FLOOR_BREACH,08:42:05 AM ET,08:42:05 AM ET,10.94,3,FAST4,P4_BURST,NORMAL
TOPS,1.19,1.17215,10,-0.18,-1.5,HARD_STOP,08:42:09 AM ET,08:42:09 AM ET,0.0,1,,P4_BURST,NORMAL
WOK,1.0798,1.0798,10,0.0,0.0,EOD_CLOSE,08:42:10 AM ET,08:42:10 AM ET,0.0,1,,P4_BURST,NORMAL
AEHL,1.06,1.0441,10,-0.16,-1.5,HARD_STOP,08:42:10 AM ET,08:42:10 AM ET,0.0,1,,P4_BURST,NORMAL
AEHL,1.26,1.2411,10,-0.19,-1.5,HARD_STOP,08:42:10 AM ET,08:42:10 AM ET,0.0,1,,P4_BURST,NORMAL
AEHL,1.66,2.2,3,3.44,20.72,FLOOR_BREACH,08:42:10 AM ET,08:42:10 AM ET,57.83,3,FAST4,P4_BURST,NORMAL
AEHL,2.0,1.97,10,-0.3,-1.5,HARD_STOP,08:42:10 AM ET,08:42:10 AM ET,0.0,1,,P4_BURST,NORMAL
AEHL,0.8274,0.814989,3,0.39,4.76,HARD_STOP,08:42:10 AM ET,08:42:10 AM ET,7.45,3,FAST4,P4_BURST,NORMAL
AEHL,0.92,0.9062,10,-0.14,-1.5,HARD_STOP,08:42:10 AM ET,08:42:11 AM ET,0.0,1,,P4_BURST,NORMAL
AEHL,0.8131,0.8126,10,-0.01,-0.06,STOCHK_TIER1,08:42:11 AM ET,08:42:11 AM ET,0.85,1,,P4_BURST,NORMAL
AEHL,0.775,0.771971,5,0.11,1.42,FLOOR_BREACH,08:42:11 AM ET,08:42:11 AM ET,3.23,3,PCT2,P4_BURST,NORMAL
AEHL,1.01,1.01,3,0.77,7.62,FLOOR_BREACH,08:42:11 AM ET,08:42:11 AM ET,14.84,3,FAST4,P4_BURST,NORMAL
AEHL,1.0799,1.0637015,10,-0.16,-1.5,HARD_STOP,08:42:11 AM ET,08:42:11 AM ET,0.0,1,,P4_BURST,NORMAL
AEHL,1.0199,1.0046015,10,-0.15,-1.5,HARD_STOP,08:42:11 AM ET,08:42:11 AM ET,0.0,1,,P4_BURST,NORMAL
AEHL,0.9571,0.9912,4,0.29,3.02,FLOOR_BREACH,08:42:11 AM ET,08:42:11 AM ET,5.53,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
AEHL,0.87995,0.9807,3,0.55,6.29,FLOOR_BREACH,08:42:11 AM ET,08:42:11 AM ET,13.15,3,FAST4,P4_BURST,NORMAL
AEHL,0.9264,0.912504,10,-0.14,-1.5,HARD_STOP,08:42:11 AM ET,08:42:11 AM ET,0.0,1,,P4_BURST,NORMAL
AEHL,0.9564,0.9420540000000001,10,-0.14,-1.5,HARD_STOP,08:42:11 AM ET,08:42:11 AM ET,0.0,1,,P4_BURST,NORMAL
AEHL,0.9754,0.9842,5,0.22,2.22,FLOOR_BREACH,08:42:12 AM ET,08:42:12 AM ET,3.55,3,PCT2,P4_BURST,NORMAL
AEHL,0.9877,1.0,5,0.23,2.29,FLOOR_BREACH,08:42:12 AM ET,08:42:12 AM ET,3.34,3,PCT2,P4_BURST,NORMAL
AEHL,1.0098,0.994653,4,0.15,1.49,HARD_STOP,08:42:12 AM ET,08:42:12 AM ET,5.96,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
AEHL,1.1499,1.24,3,0.76,6.62,FLOOR_BREACH,08:42:12 AM ET,08:42:12 AM ET,10.52,3,FAST4,P4_BURST,NORMAL
AEHL,1.2825,1.2632625,10,-0.19,-1.5,HARD_STOP,08:42:12 AM ET,08:42:12 AM ET,0.0,1,,P4_BURST,NORMAL
AEHL,1.2556,1.236766,10,-0.19,-1.5,HARD_STOP,08:42:12 AM ET,08:42:12 AM ET,0.0,1,,P4_BURST,NORMAL
AEHL,1.18,1.1622999999999999,10,-0.18,-1.5,HARD_STOP,08:42:12 AM ET,08:42:12 AM ET,0.0,1,,P4_BURST,NORMAL
AEHL,1.14,1.1228999999999998,10,-0.17,-1.5,HARD_STOP,08:42:12 AM ET,08:42:12 AM ET,0.0,1,,P4_BURST,NORMAL
AEHL,1.25,1.23125,10,-0.19,-1.5,HARD_STOP,08:42:13 AM ET,08:42:13 AM ET,0.0,1,,P4_BURST,NORMAL
AEHL,1.15,1.13275,10,-0.17,-1.5,HARD_STOP,08:42:13 AM ET,08:42:13 AM ET,0.0,1,,P4_BURST,NORMAL
AEHL,1.09,1.07365,10,-0.16,-1.5,HARD_STOP,08:42:13 AM ET,08:42:13 AM ET,0.9,1,,P4_BURST,NORMAL
AEHL,1.07,1.1102,3,0.54,5.05,FLOOR_BREACH,08:42:13 AM ET,08:42:13 AM ET,5.61,3,FAST4,P4_BURST,NORMAL
AEHL,1.26,1.2411,10,-0.19,-1.5,HARD_STOP,08:42:13 AM ET,08:42:13 AM ET,0.0,1,,P4_BURST,NORMAL
AEHL,1.29,1.37,4,0.53,4.1,FLOOR_BREACH,08:42:14 AM ET,08:42:14 AM ET,8.26,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
AEHL,1.29,1.31,4,0.4,3.09,FLOOR_BREACH,08:42:14 AM ET,08:42:14 AM ET,6.21,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
AEHL,1.3299,1.3201,10,-0.1,-0.74,MACD_BEAR_T1,08:42:14 AM ET,08:42:14 AM ET,0.01,1,,P4_BURST,NORMAL
AEHL,1.27,1.28,10,0.1,0.79,STOCHK_TIER2,08:42:14 AM ET,08:42:14 AM ET,1.57,2,,P4_BURST,NORMAL
AIIO,1.095,1.08,10,-0.15,-1.37,STOCHK_TIER1,08:42:18 AM ET,08:42:18 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,1.065,1.055,10,-0.1,-0.94,STOCHK_TIER1,08:42:18 AM ET,08:42:18 AM ET,0.94,1,,P4_BURST,NORMAL
AIIO,0.9777,0.9630345,10,-0.15,-1.5,HARD_STOP,08:42:18 AM ET,08:42:18 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,0.9629,0.966699,5,0.14,1.51,FLOOR_BREACH,08:42:18 AM ET,08:42:18 AM ET,2.62,2,PCT2,P4_BURST,NORMAL
AIIO,0.9461,1.0,4,0.39,4.1,FLOOR_BREACH,08:42:18 AM ET,08:42:18 AM ET,7.8,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
AIIO,1.025,1.0302,10,0.05,0.51,STOCHK_TIER2,08:42:18 AM ET,08:42:18 AM ET,1.46,2,,P4_BURST,NORMAL
AIIO,1.0124,0.9972139999999999,10,-0.15,-1.5,HARD_STOP,08:42:18 AM ET,08:42:18 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,1.005,0.9934,10,-0.12,-1.15,STOCHK_TIER1,08:42:18 AM ET,08:42:18 AM ET,0.33,1,,P4_BURST,NORMAL
AIIO,0.998,0.9862,10,-0.12,-1.18,STOCHK_TIER1,08:42:18 AM ET,08:42:18 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,0.96675,0.95224875,10,-0.15,-1.5,HARD_STOP,08:42:18 AM ET,08:42:18 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,0.9042,0.9106,5,0.12,1.37,STOCHK_TIER2,08:42:19 AM ET,08:42:19 AM ET,2.12,2,PCT2,P4_BURST,NORMAL
AIIO,0.9234,0.9095489999999999,10,-0.14,-1.5,HARD_STOP,08:42:19 AM ET,08:42:19 AM ET,0.17,1,,P4_BURST,NORMAL
AIIO,0.9384,0.924324,10,-0.14,-1.5,HARD_STOP,08:42:19 AM ET,08:42:19 AM ET,0.04,1,,P4_BURST,NORMAL
AIIO,0.934,0.9342,10,0.0,0.02,MACD_BEAR_T1,08:42:19 AM ET,08:42:19 AM ET,0.63,1,,P4_BURST,NORMAL
AIIO,0.9349,0.9303,10,-0.05,-0.49,STOCHK_TIER1,08:42:19 AM ET,08:42:19 AM ET,0.55,1,,P4_BURST,NORMAL
AIIO,0.918099,0.91,10,-0.08,-0.88,STOCHK_TIER1,08:42:19 AM ET,08:42:19 AM ET,0.86,1,,P4_BURST,NORMAL
AIIO,0.899,0.8997,5,0.11,1.21,FLOOR_BREACH,08:42:19 AM ET,08:42:19 AM ET,2.34,2,PCT2,P4_BURST,NORMAL
CGTL,0.69,0.67965,10,-0.1,-1.5,HARD_STOP,08:42:20 AM ET,08:42:20 AM ET,0.0,1,,P4_BURST,NORMAL
CGTL,0.80965,0.7975052499999999,10,-0.12,-1.5,HARD_STOP,08:42:20 AM ET,08:42:20 AM ET,0.0,1,,P4_BURST,NORMAL
CGTL,0.7485,0.7372725,10,-0.11,-1.5,HARD_STOP,08:42:20 AM ET,08:42:20 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,0.8673,0.8654,10,-0.02,-0.22,STOCHK_TIER1,08:42:20 AM ET,08:42:20 AM ET,0.06,1,,P4_BURST,NORMAL
CGTL,0.8657,0.8527145,10,-0.13,-1.5,HARD_STOP,08:42:20 AM ET,08:42:20 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,0.8555,0.85,10,-0.06,-0.64,STOCHK_TIER1,08:42:20 AM ET,08:42:20 AM ET,0.0,1,,P4_BURST,NORMAL
CGTL,0.928,0.91408,10,-0.14,-1.5,HARD_STOP,08:42:20 AM ET,08:42:20 AM ET,6.44,3,,P4_BURST,NORMAL
CGTL,1.0701,1.0540485,5,0.07,0.65,HARD_STOP,08:42:20 AM ET,08:42:20 AM ET,2.79,2,PCT2,P4_BURST,NORMAL
AIIO,0.8272,0.8259,10,-0.01,-0.16,STOCHK_TIER1,08:42:20 AM ET,08:42:21 AM ET,0.0,1,,P4_BURST,NORMAL
CGTL,1.1013,1.0847805,10,-0.17,-1.5,HARD_STOP,08:42:21 AM ET,08:42:21 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,0.83,0.8269,10,-0.03,-0.37,STOCHK_TIER1,08:42:21 AM ET,08:42:21 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,0.8479,0.85,5,0.12,1.43,FLOOR_BREACH,08:42:21 AM ET,08:42:21 AM ET,2.61,2,PCT2,P4_BURST,NORMAL
CGTL,0.9651,0.9506235,10,-0.14,-1.5,HARD_STOP,08:42:21 AM ET,08:42:21 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,0.86,0.8602,10,0.0,0.02,STOCHK_TIER1,08:42:21 AM ET,08:42:21 AM ET,0.58,1,,P4_BURST,NORMAL
AIIO,0.8498,0.8499,10,0.0,0.01,STOCHK_TIER1,08:42:21 AM ET,08:42:21 AM ET,0.02,1,,P4_BURST,NORMAL
ATRA,9.29,9.28,10,-0.1,-0.11,MACD_BEAR_T1,08:42:25 AM ET,08:42:25 AM ET,0.91,1,,P4_BURST,NORMAL
ATRA,9.2801,9.26,10,-0.2,-0.22,STOCHK_TIER1,08:42:25 AM ET,08:42:25 AM ET,0.97,1,,P4_BURST,NORMAL
ATRA,9.17,9.0838,10,-0.86,-0.94,STOCHK_TIER1,08:42:25 AM ET,08:42:25 AM ET,0.0,1,,P4_BURST,NORMAL
ATRA,8.99,8.9101,10,-0.8,-0.89,STOCHK_TIER1,08:42:26 AM ET,08:42:26 AM ET,0.28,1,,P4_BURST,NORMAL
ATRA,8.85,8.71725,10,-1.33,-1.5,HARD_STOP,08:42:26 AM ET,08:42:26 AM ET,0.56,1,,P4_BURST,NORMAL
ATRA,8.82,8.8,10,-0.2,-0.23,STOCHK_TIER1,08:42:26 AM ET,08:42:26 AM ET,0.53,1,,P4_BURST,NORMAL
ATRA,8.3787,8.4601,10,0.81,0.97,STOCHK_TIER2,08:42:26 AM ET,08:42:26 AM ET,1.45,2,,P4_BURST,NORMAL
ATRA,8.55,8.51,10,-0.4,-0.47,STOCHK_TIER1,08:42:26 AM ET,08:42:26 AM ET,0.35,1,,P4_BURST,NORMAL
ATRA,8.4,8.3134,10,-0.87,-1.03,STOCHK_TIER1,08:42:26 AM ET,08:42:26 AM ET,0.0,1,,P4_BURST,NORMAL
ATRA,8.32,8.1952,10,-1.25,-1.5,HARD_STOP,08:42:27 AM ET,08:42:27 AM ET,0.0,1,,P4_BURST,NORMAL
ATRA,7.98,7.93,10,-0.5,-0.63,STOCHK_TIER1,08:42:27 AM ET,08:42:27 AM ET,0.0,1,,P4_BURST,NORMAL
ATRA,8.09,7.968649999999999,10,-1.21,-1.5,HARD_STOP,08:42:27 AM ET,08:42:27 AM ET,0.0,1,,P4_BURST,NORMAL
BCDA,1.12,1.1201,10,0.0,0.01,STOCHK_TIER2,08:42:27 AM ET,08:42:27 AM ET,1.79,2,,P4_BURST,NORMAL
BCDA,1.14,1.14,10,0.0,0.0,STOCHK_TIER1,08:42:27 AM ET,08:42:27 AM ET,0.87,1,,P4_BURST,NORMAL
BCDA,1.14,1.1228999999999998,10,-0.17,-1.5,HARD_STOP,08:42:27 AM ET,08:42:27 AM ET,0.0,1,,P4_BURST,NORMAL
BCDA,1.13,1.1301,10,0.0,0.01,STOCHK_TIER1,08:42:27 AM ET,08:42:27 AM ET,0.44,1,,P4_BURST,NORMAL
BCDA,1.1376,1.13,10,-0.08,-0.67,STOCHK_TIER1,08:42:27 AM ET,08:42:27 AM ET,0.21,1,,P4_BURST,NORMAL
BCDA,1.13,1.125,10,-0.05,-0.44,STOCHK_TIER1,08:42:27 AM ET,08:42:27 AM ET,0.0,1,,P4_BURST,NORMAL
BCDA,1.09,1.075,10,-0.15,-1.38,STOCHK_TIER1,08:42:27 AM ET,08:42:27 AM ET,0.0,1,,P4_BURST,NORMAL
BCDA,1.0877,1.09,10,0.02,0.21,EOD_CLOSE,08:42:27 AM ET,08:42:28 AM ET,1.13,2,,P4_BURST,NORMAL
BEZ,2.6,2.58,10,-0.2,-0.77,STOCHK_TIER1,08:42:28 AM ET,08:42:28 AM ET,0.0,1,,P4_BURST,NORMAL
BEZ,2.6,2.608,10,0.08,0.31,STOCHK_TIER2,08:42:28 AM ET,08:42:28 AM ET,1.35,2,,P4_BURST,NORMAL
BEZ,2.66,2.725,5,0.65,2.44,MACD_BEAR_T2,08:42:28 AM ET,08:42:28 AM ET,2.44,2,PCT2,P4_BURST,NORMAL
BEZ,2.7499,2.725,10,-0.25,-0.91,STOCHK_TIER1,08:42:28 AM ET,08:42:28 AM ET,0.19,1,,P4_BURST,NORMAL
ELPW,3.17,3.1224499999999997,10,-0.48,-1.5,HARD_STOP,08:42:28 AM ET,08:42:28 AM ET,0.0,1,,P4_BURST,NORMAL
BEZ,2.685,2.665,10,-0.2,-0.74,STOCHK_TIER1,08:42:28 AM ET,08:42:28 AM ET,0.0,1,,P4_BURST,NORMAL
BEZ,2.66,2.68,10,0.2,0.75,STOCHK_TIER2,08:42:28 AM ET,08:42:28 AM ET,1.5,2,,P4_BURST,NORMAL
BEZ,2.71,2.69,10,-0.2,-0.74,STOCHK_TIER1,08:42:28 AM ET,08:42:28 AM ET,0.0,1,,P4_BURST,NORMAL
BEZ,2.67,2.6689,10,-0.01,-0.04,STOCHK_TIER1,08:42:28 AM ET,08:42:28 AM ET,0.37,1,,P4_BURST,NORMAL
BEZ,2.64,2.64,10,0.0,0.0,STOCHK_TIER1,08:42:28 AM ET,08:42:28 AM ET,0.38,1,,P4_BURST,NORMAL
BEZ,2.61,2.5708499999999996,10,-0.39,-1.5,HARD_STOP,08:42:28 AM ET,08:42:28 AM ET,0.0,1,,P4_BURST,NORMAL
BEZ,2.55,2.54,10,-0.1,-0.39,STOCHK_TIER1,08:42:28 AM ET,08:42:28 AM ET,0.0,1,,P4_BURST,NORMAL
BEZ,2.54,2.54,10,0.0,0.0,FLOOR_BREACH,08:42:28 AM ET,08:42:28 AM ET,1.77,2,,P4_BURST,NORMAL
BEZ,2.57,2.58,10,0.1,0.39,STOCHK_TIER1,08:42:28 AM ET,08:42:28 AM ET,0.78,1,,P4_BURST,NORMAL
CODX,2.05,2.01925,10,-0.31,-1.5,HARD_STOP,08:42:28 AM ET,08:42:28 AM ET,0.0,1,,P4_BURST,NORMAL
CODX,1.99,1.96015,10,-0.3,-1.5,HARD_STOP,08:42:28 AM ET,08:42:28 AM ET,0.0,1,,P4_BURST,NORMAL
CODX,2.07,2.03895,10,-0.31,-1.5,HARD_STOP,08:42:28 AM ET,08:42:28 AM ET,0.0,1,,P4_BURST,NORMAL
CODX,2.05,2.01925,10,-0.31,-1.5,HARD_STOP,08:42:28 AM ET,08:42:28 AM ET,0.24,1,,P4_BURST,NORMAL
CODX,2.04,2.0301,10,-0.1,-0.49,STOCHK_TIER1,08:42:28 AM ET,08:42:28 AM ET,0.0,1,,P4_BURST,NORMAL
CODX,2.04,2.04,10,0.0,0.0,STOCHK_TIER1,08:42:28 AM ET,08:42:28 AM ET,0.98,1,,P4_BURST,NORMAL
CODX,2.04,2.0801,5,0.5,2.45,MACD_BEAR_T3,08:42:28 AM ET,08:42:29 AM ET,3.44,3,PCT2,P4_BURST,NORMAL
CODX,2.0601,2.1503,4,0.81,3.93,MACD_BEAR_T3,08:42:29 AM ET,08:42:29 AM ET,4.85,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
CODX,2.1,2.11,5,0.3,1.43,FLOOR_BREACH,08:42:29 AM ET,08:42:29 AM ET,2.86,2,PCT2,P4_BURST,NORMAL
CODX,2.14,2.1949,3,0.86,4.04,FLOOR_BREACH,08:42:29 AM ET,08:42:29 AM ET,4.67,3,FAST4,P4_BURST,NORMAL
CODX,2.23,2.22,10,-0.1,-0.45,STOCHK_TIER1,08:42:29 AM ET,08:42:29 AM ET,0.45,1,,P4_BURST,NORMAL
CODX,2.44,2.4034,10,-0.37,-1.5,HARD_STOP,08:42:29 AM ET,08:42:29 AM ET,0.0,1,,P4_BURST,NORMAL
CODX,2.3899,2.38,10,-0.1,-0.41,STOCHK_TIER1,08:42:29 AM ET,08:42:29 AM ET,0.42,1,,P4_BURST,NORMAL
CODX,2.375,2.36,10,-0.15,-0.63,FLOOR_BREACH,08:42:29 AM ET,08:42:29 AM ET,1.02,2,,P4_BURST,NORMAL
CODX,2.36,2.3404,10,-0.2,-0.83,STOCHK_TIER1,08:42:29 AM ET,08:42:29 AM ET,0.0,1,,P4_BURST,NORMAL
CODX,2.3696,2.365,10,-0.05,-0.19,STOCHK_TIER1,08:42:29 AM ET,08:42:29 AM ET,0.44,1,,P4_BURST,NORMAL
CODX,2.37,2.365,10,-0.05,-0.21,STOCHK_TIER1,08:42:29 AM ET,08:42:30 AM ET,0.84,1,,P4_BURST,NORMAL
CODX,2.3889,2.3605,10,-0.28,-1.19,STOCHK_TIER1,08:42:30 AM ET,08:42:30 AM ET,0.0,1,,P4_BURST,NORMAL
CODX,2.445,2.43,10,-0.15,-0.61,MACD_BEAR_T1,08:42:30 AM ET,08:42:30 AM ET,0.0,1,,P4_BURST,NORMAL
CODX,2.4265,2.3901025,10,-0.36,-1.5,HARD_STOP,08:42:30 AM ET,08:42:30 AM ET,0.0,1,,P4_BURST,NORMAL
CODX,2.387,2.42,5,0.45,1.91,FLOOR_BREACH,08:42:30 AM ET,08:42:30 AM ET,3.06,3,PCT2,P4_BURST,NORMAL
CODX,2.4,2.381,10,-0.19,-0.79,STOCHK_TIER1,08:42:30 AM ET,08:42:30 AM ET,0.0,1,,P4_BURST,NORMAL
CODX,2.41,2.39,10,-0.2,-0.83,STOCHK_TIER1,08:42:30 AM ET,08:42:30 AM ET,0.0,1,,P4_BURST,NORMAL
CODX,2.42,2.4604,4,0.56,2.32,FLOOR_BREACH,08:42:30 AM ET,08:42:30 AM ET,4.13,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
CODX,2.53,2.53,5,0.26,1.01,FLOOR_BREACH,08:42:31 AM ET,08:42:31 AM ET,2.77,2,PCT2,P4_BURST,NORMAL
CODX,2.6798,2.639603,10,-0.4,-1.5,HARD_STOP,08:42:31 AM ET,08:42:31 AM ET,0.0,1,,P4_BURST,NORMAL
CODX,2.59,2.57,10,-0.2,-0.77,STOCHK_TIER1,08:42:31 AM ET,08:42:31 AM ET,0.0,1,,P4_BURST,NORMAL
CODX,2.6,2.561,10,-0.39,-1.5,HARD_STOP,08:42:31 AM ET,08:42:31 AM ET,0.0,1,,P4_BURST,NORMAL
CODX,2.52,2.4822,10,-0.38,-1.5,HARD_STOP,08:42:31 AM ET,08:42:31 AM ET,0.0,1,,P4_BURST,NORMAL
CODX,2.595,2.5560750000000003,10,-0.39,-1.5,HARD_STOP,08:42:31 AM ET,08:42:31 AM ET,1.22,2,,P4_BURST,NORMAL
CODX,2.73,2.68905,10,-0.41,-1.5,HARD_STOP,08:42:32 AM ET,08:42:32 AM ET,0.0,1,,P4_BURST,NORMAL
CODX,2.5577,2.5201,10,-0.38,-1.47,STOCHK_TIER1,08:42:32 AM ET,08:42:32 AM ET,0.0,1,,P4_BURST,NORMAL
CODX,2.55,2.5415,10,-0.08,-0.33,STOCHK_TIER1,08:42:32 AM ET,08:42:32 AM ET,0.0,1,,P4_BURST,NORMAL
CODX,2.55,2.55,10,0.0,0.0,FLOOR_BREACH,08:42:32 AM ET,08:42:32 AM ET,1.18,2,,P4_BURST,NORMAL
CODX,2.5793,2.5406105,10,-0.39,-1.5,HARD_STOP,08:42:32 AM ET,08:42:32 AM ET,0.0,1,,P4_BURST,NORMAL
CODX,2.6,2.59,10,-0.1,-0.38,STOCHK_TIER1,08:42:32 AM ET,08:42:32 AM ET,0.0,1,,P4_BURST,NORMAL
CODX,2.52,2.52,5,0.26,1.02,FLOOR_BREACH,08:42:32 AM ET,08:42:33 AM ET,2.04,2,PCT2,P4_BURST,NORMAL
CODX,2.57,2.55,10,-0.2,-0.78,FLOOR_BREACH,08:42:33 AM ET,08:42:33 AM ET,1.17,2,,P4_BURST,NORMAL
CODX,2.6033,2.57,10,-0.33,-1.28,STOCHK_TIER1,08:42:33 AM ET,08:42:33 AM ET,0.64,1,,P4_BURST,NORMAL
CODX,2.5997,2.59,10,-0.1,-0.37,STOCHK_TIER1,08:42:33 AM ET,08:42:33 AM ET,0.0,1,,P4_BURST,NORMAL
CODX,2.55,2.53,10,-0.2,-0.78,STOCHK_TIER1,08:42:33 AM ET,08:42:33 AM ET,0.0,1,,P4_BURST,NORMAL
CODX,2.59,2.55115,10,-0.39,-1.5,HARD_STOP,08:42:33 AM ET,08:42:34 AM ET,0.0,1,,P4_BURST,NORMAL
CODX,2.56,2.56,10,0.0,0.0,FLOOR_BREACH,08:42:34 AM ET,08:42:34 AM ET,1.22,2,,P4_BURST,NORMAL
FCHL,1.9803,1.9505955,10,-0.3,-1.5,HARD_STOP,08:42:34 AM ET,08:42:34 AM ET,0.0,1,,P4_BURST,NORMAL
CTNT,2.71,2.7502,5,0.54,1.99,FLOOR_BREACH,08:42:36 AM ET,08:42:36 AM ET,3.31,3,PCT2,P4_BURST,NORMAL
CTNT,2.7595,2.74,10,-0.19,-0.71,STOCHK_TIER1,08:42:36 AM ET,08:42:36 AM ET,0.0,1,,P4_BURST,NORMAL
CTNT,2.71,2.7205,10,0.1,0.39,STOCHK_TIER2,08:42:36 AM ET,08:42:36 AM ET,1.33,2,,P4_BURST,NORMAL
CTNT,2.6613,2.65,10,-0.11,-0.42,STOCHK_TIER1,08:42:36 AM ET,08:42:36 AM ET,0.33,1,,P4_BURST,NORMAL
CTNT,2.6693,2.651,10,-0.18,-0.69,STOCHK_TIER1,08:42:36 AM ET,08:42:36 AM ET,0.0,1,,P4_BURST,NORMAL
CTNT,2.63,2.6,10,-0.3,-1.14,STOCHK_TIER1,08:42:36 AM ET,08:42:37 AM ET,0.0,1,,P4_BURST,NORMAL
CTNT,2.7395,2.6984075,10,-0.41,-1.5,HARD_STOP,08:42:37 AM ET,08:42:37 AM ET,0.0,1,,P4_BURST,NORMAL
FABC,4.36,4.345,10,-0.15,-0.34,STOCHK_TIER1,08:42:37 AM ET,08:42:37 AM ET,0.34,1,,P4_BURST,NORMAL
IREZ,6.23,6.136550000000001,10,-0.93,-1.5,HARD_STOP,08:42:37 AM ET,08:42:38 AM ET,0.0,1,,P4_BURST,NORMAL
IREZ,6.8699,6.7703,10,-1.0,-1.45,FLOOR_BREACH,08:42:38 AM ET,08:42:38 AM ET,1.17,2,,P4_BURST,NORMAL
IREZ,7.039,7.23,4,1.82,2.59,FLOOR_BREACH,08:42:38 AM ET,08:42:38 AM ET,4.56,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
IREZ,7.11,7.11,10,0.0,0.0,FLOOR_BREACH,08:42:38 AM ET,08:42:38 AM ET,1.41,2,,P4_BURST,NORMAL
IREZ,6.8486,6.745871,10,-1.03,-1.5,HARD_STOP,08:42:38 AM ET,08:42:38 AM ET,0.0,1,,P4_BURST,NORMAL
IREZ,6.63,6.53055,10,-0.99,-1.5,HARD_STOP,08:42:38 AM ET,08:42:38 AM ET,0.0,1,,P4_BURST,NORMAL
IREZ,6.4899,6.515,5,0.88,1.35,FLOOR_BREACH,08:42:38 AM ET,08:42:38 AM ET,2.31,2,PCT2,P4_BURST,NORMAL
IREZ,6.92,6.9414,5,0.96,1.38,FLOOR_BREACH,08:42:38 AM ET,08:42:38 AM ET,2.46,2,PCT2,P4_BURST,NORMAL
IREZ,6.8198,6.81,10,-0.1,-0.14,FLOOR_BREACH,08:42:38 AM ET,08:42:38 AM ET,1.32,2,,P4_BURST,NORMAL
IREZ,6.8686,6.88,10,0.11,0.17,STOCHK_TIER2,08:42:39 AM ET,08:42:39 AM ET,1.84,2,,P4_BURST,NORMAL
IREZ,6.81,6.73,10,-0.8,-1.17,STOCHK_TIER1,08:42:39 AM ET,08:42:39 AM ET,0.0,1,,P4_BURST,NORMAL
IREZ,6.75,6.7,10,-0.5,-0.74,STOCHK_TIER1,08:42:39 AM ET,08:42:39 AM ET,0.15,1,,P4_BURST,NORMAL
IREZ,6.6314,6.531929,10,-0.99,-1.5,HARD_STOP,08:42:39 AM ET,08:42:39 AM ET,0.0,1,,P4_BURST,NORMAL
IREZ,6.7,7.02,4,2.35,3.51,MACD_BEAR_T3,08:42:39 AM ET,08:42:39 AM ET,5.97,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
IREZ,6.96,7.015,10,0.55,0.79,STOCHK_TIER2,08:42:39 AM ET,08:42:39 AM ET,1.29,2,,P4_BURST,NORMAL
IREZ,6.91,7.1599,4,2.2,3.18,FLOOR_BREACH,08:42:40 AM ET,08:42:40 AM ET,5.21,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
IREZ,7.03,6.99,10,-0.4,-0.57,STOCHK_TIER1,08:42:40 AM ET,08:42:40 AM ET,0.85,1,,P4_BURST,NORMAL
IREZ,7.12,7.17,10,0.5,0.7,STOCHK_TIER2,08:42:40 AM ET,08:42:40 AM ET,1.82,2,,P4_BURST,NORMAL
IREZ,7.32,7.37,10,0.5,0.68,MACD_BEAR_T2,08:42:40 AM ET,08:42:40 AM ET,1.5,2,,P4_BURST,NORMAL
IREZ,7.49,7.53,10,0.4,0.53,MACD_BEAR_T2,08:42:40 AM ET,08:42:40 AM ET,1.67,2,,P4_BURST,NORMAL
